date	bin	turnover	price
20170809	8	7845.5	598426.0334813802
20170809	9	10014.0	597903.6381514258
20170809	10	8534.0	597953.857414727
20170809	11	11255.0	597997.7238468495
20170809	12	6137.0	597917.9409672831
20170809	13	4929.5	597938.2307025152
20170809	14	9610.5	597190.7276070396
20170809	15	13463.5	596939.5070856438
20170809	16	8422.0	596452.3880597015
20170809	17	8907.5	596127.0087719298
20170809	18	8499.0	595590.0190340233
20170809	19	9420.0	595623.8777717685
20170809	20	15014.5	595368.8736890105
20170809	21	9114.0	594689.8581444643
20170809	22	13010.0	594282.299525007
20170809	23	14455.5	594352.6754800125
20170809	24	18827.0	595005.2719069105
20170809	25	23516.5	594786.4952638701
20170809	26	33246.0	596467.5560711523
20170810	1	4879.5	594227.0475340326
20170810	2	11860.0	594052.6554065819
20170810	3	6401.5	593368.0430879713
20170810	4	8798.0	592189.4251864853
20170810	5	10760.5	590493.5463853553
20170810	6	14012.5	589561.8663021869
20170810	7	13877.0	588443.305059073
20170810	8	21922.0	587063.3753943217
20170810	9	23137.0	586179.221732746
20170810	10	15416.0	584908.4277479626
20170810	11	10682.0	585034.0020060181
20170810	12	14336.5	584548.709564405
20170810	13	20275.0	583037.3172959805
20170810	14	14154.5	585210.3075982889
20170810	15	14000.5	585600.4213997801
20170810	16	12753.0	585400.1559150263
20170810	17	10942.5	585219.5476892822
20170810	18	9159.0	585078.9872408294
20170810	19	14165.0	584421.4330218069
20170810	20	10126.5	585735.7968059803
20170810	21	27207.0	586849.778807668
20170810	22	7376.0	587610.099188458
20170810	23	16885.0	586941.7020214625
20170810	24	17664.0	585658.1070745698
20170810	25	16332.5	586088.1892280646
20170810	26	36817.5	585905.8766176209
20170811	1	17526.0	589488.6913882929
20170811	2	13977.5	591713.1537916372
20170811	3	9857.0	594026.911976912
20170811	4	10230.5	594020.8507406
20170811	5	11793.0	596003.5003281558
20170811	6	7270.5	596328.9785076069
20170811	7	7590.5	596164.8648648649
20170811	8	10583.5	595588.8223140496
20170811	9	19918.5	594414.8677626876
20170811	10	10609.0	594952.4792348351
20170811	11	9076.5	594942.0136852395
20170811	12	9679.0	595003.6357458376
20170811	13	11226.0	595023.6242138365
20170811	14	6413.0	595127.466699556
20170811	15	8529.0	594908.6851404129
20170811	16	14621.5	594271.8587852274
20170811	17	7359.0	594699.0100430417
20170811	18	11709.0	594944.8624281051
20170811	19	11831.5	594960.1698638161
20170811	20	6522.0	595235.360020141
20170811	21	14298.5	594428.5245412502
20170811	22	17944.0	593389.6041506534
20170811	23	23645.5	593273.6124326038
20170811	24	13545.5	593043.6135508156
20170811	25	20108.5	593516.654261258
20170811	26	25673.5	594151.6040857431
20170814	1	10518.5	598815.4441453567
20170814	2	8896.0	599173.4678044997
20170814	3	16952.0	597729.2719573829
20170814	4	13905.5	598051.2266112266
20170814	5	11881.5	596908.3612455031
20170814	6	9502.0	596784.0775305097
20170814	7	13794.0	597068.7533845988
20170814	8	12407.0	596962.9845904298
20170814	9	18115.0	596390.625
